Date,Day,Menu_Item,Quantity_Sold,Weather,Event,Holiday,Occupancy_Rate
09-05-2022,Monday,Veg Fried Rice,72,Cloudy,None,0,73
09-05-2022,Monday,Mutton Curry,75,Cloudy,None,0,73
09-05-2022,Monday,Dosa,46,Cloudy,None,0,73
09-05-2022,Monday,Idli,45,Cloudy,None,0,73
09-05-2022,Monday,Paratha,88,Cloudy,None,0,73
09-05-2022,Monday,Fish Fry,45,Cloudy,None,0,73
09-05-2022,Monday,Dal Tadka,43,Cloudy,None,0,73
09-05-2022,Monday,Chole Bhature,55,Cloudy,None,0,73
10-05-2022,Tuesday,Chicken Biryani,66,Stormy,None,0,62
10-05-2022,Tuesday,Paneer Butter Masala,85,Stormy,None,0,62
10-05-2022,Tuesday,Veg Fried Rice,58,Stormy,None,0,62
10-05-2022,Tuesday,Mutton Curry,69,Stormy,None,0,62
10-05-2022,Tuesday,Dosa,23,Stormy,None,0,62
10-05-2022,Tuesday,Idli,89,Stormy,None,0,62
10-05-2022,Tuesday,Paratha,79,Stormy,None,0,62
10-05-2022,Tuesday,Fish Fry,64,Stormy,None,0,62
10-05-2022,Tuesday,Dal Tadka,70,Stormy,None,0,62
10-05-2022,Tuesday,Chole Bhature,25,Stormy,None,0,62
11-05-2022,Wednesday,Chicken Biryani,106,Cloudy,None,0,85
11-05-2022,Wednesday,Paneer Butter Masala,87,Cloudy,None,0,85
11-05-2022,Wednesday,Veg Fried Rice,46,Cloudy,None,0,85
11-05-2022,Wednesday,Mutton Curry,116,Cloudy,None,0,85
11-05-2022,Wednesday,Dosa,87,Cloudy,None,0,85
11-05-2022,Wednesday,Idli,124,Cloudy,None,0,85
11-05-2022,Wednesday,Paratha,95,Cloudy,None,0,85
11-05-2022,Wednesday,Fish Fry,78,Cloudy,None,0,85
11-05-2022,Wednesday,Dal Tadka,78,Cloudy,None,0,85
11-05-2022,Wednesday,Chole Bhature,74,Cloudy,None,0,85
12-05-2022,Thursday,Chicken Biryani,71,Sunny,None,0,73
12-05-2022,Thursday,Paneer Butter Masala,88,Sunny,None,0,73
12-05-2022,Thursday,Veg Fried Rice,105,Sunny,None,0,73
12-05-2022,Thursday,Mutton Curry,72,Sunny,None,0,73
12-05-2022,Thursday,Dosa,69,Sunny,None,0,73
12-05-2022,Thursday,Idli,57,Sunny,None,0,73
12-05-2022,Thursday,Paratha,86,Sunny,None,0,73
12-05-2022,Thursday,Fish Fry,85,Sunny,None,0,73
12-05-2022,Thursday,Dal Tadka,61,Sunny,None,0,73
12-05-2022,Thursday,Chole Bhature,102,Sunny,None,0,73
13-05-2022,Friday,Chicken Biryani,122,Stormy,None,0,85
13-05-2022,Friday,Paneer Butter Masala,109,Stormy,None,0,85
13-05-2022,Friday,Veg Fried Rice,136,Stormy,None,0,85
13-05-2022,Friday,Mutton Curry,69,Stormy,None,0,85
13-05-2022,Friday,Dosa,99,Stormy,None,0,85
13-05-2022,Friday,Idli,95,Stormy,None,0,85
13-05-2022,Friday,Paratha,81,Stormy,None,0,85
13-05-2022,Friday,Fish Fry,60,Stormy,None,0,85
13-05-2022,Friday,Dal Tadka,71,Stormy,None,0,85
13-05-2022,Friday,Chole Bhature,109,Stormy,None,0,85
14-05-2022,Saturday,Chicken Biryani,94,Stormy,None,1,100
14-05-2022,Saturday,Paneer Butter Masala,120,Stormy,None,1,100
14-05-2022,Saturday,Veg Fried Rice,144,Stormy,None,1,100
14-05-2022,Saturday,Mutton Curry,46,Stormy,None,1,100
14-05-2022,Saturday,Dosa,138,Stormy,None,1,100
14-05-2022,Saturday,Idli,103,Stormy,None,1,100
14-05-2022,Saturday,Paratha,67,Stormy,None,1,100
14-05-2022,Saturday,Fish Fry,130,Stormy,None,1,100
14-05-2022,Saturday,Dal Tadka,39,Stormy,None,1,100
14-05-2022,Saturday,Chole Bhature,96,Stormy,None,1,100
15-05-2022,Sunday,Chicken Biryani,57,Cloudy,Conference,1,63
15-05-2022,Sunday,Paneer Butter Masala,83,Cloudy,Conference,1,63
15-05-2022,Sunday,Veg Fried Rice,39,Cloudy,Conference,1,63
15-05-2022,Sunday,Mutton Curry,114,Cloudy,Conference,1,63
15-05-2022,Sunday,Dosa,109,Cloudy,Conference,1,63
15-05-2022,Sunday,Idli,110,Cloudy,Conference,1,63
15-05-2022,Sunday,Paratha,51,Cloudy,Conference,1,63
15-05-2022,Sunday,Fish Fry,126,Cloudy,Conference,1,63
15-05-2022,Sunday,Dal Tadka,54,Cloudy,Conference,1,63
15-05-2022,Sunday,Chole Bhature,130,Cloudy,Conference,1,63
16-05-2022,Monday,Chicken Biryani,64,Sunny,Music Night,0,77
16-05-2022,Monday,Paneer Butter Masala,134,Sunny,Music Night,0,77
16-05-2022,Monday,Veg Fried Rice,81,Sunny,Music Night,0,77
16-05-2022,Monday,Mutton Curry,123,Sunny,Music Night,0,77
16-05-2022,Monday,Dosa,90,Sunny,Music Night,0,77
16-05-2022,Monday,Idli,105,Sunny,Music Night,0,77
16-05-2022,Monday,Paratha,53,Sunny,Music Night,0,77
16-05-2022,Monday,Fish Fry,125,Sunny,Music Night,0,77
16-05-2022,Monday,Dal Tadka,120,Sunny,Music Night,0,77
16-05-2022,Monday,Chole Bhature,38,Sunny,Music Night,0,77
17-05-2022,Tuesday,Chicken Biryani,62,Cloudy,None,1,65
17-05-2022,Tuesday,Paneer Butter Masala,101,Cloudy,None,1,65
17-05-2022,Tuesday,Veg Fried Rice,81,Cloudy,None,1,65
17-05-2022,Tuesday,Mutton Curry,54,Cloudy,None,1,65
17-05-2022,Tuesday,Dosa,76,Cloudy,None,1,65
17-05-2022,Tuesday,Idli,50,Cloudy,None,1,65
17-05-2022,Tuesday,Paratha,47,Cloudy,None,1,65
17-05-2022,Tuesday,Fish Fry,102,Cloudy,None,1,65
17-05-2022,Tuesday,Dal Tadka,93,Cloudy,None,1,65
17-05-2022,Tuesday,Chole Bhature,86,Cloudy,None,1,65
18-05-2022,Wednesday,Chicken Biryani,97,Cloudy,None,0,92
18-05-2022,Wednesday,Paneer Butter Masala,46,Cloudy,None,0,92
18-05-2022,Wednesday,Veg Fried Rice,90,Cloudy,None,0,92
18-05-2022,Wednesday,Mutton Curry,66,Cloudy,None,0,92
18-05-2022,Wednesday,Dosa,82,Cloudy,None,0,92
18-05-2022,Wednesday,Idli,70,Cloudy,None,0,92
18-05-2022,Wednesday,Paratha,108,Cloudy,None,0,92
18-05-2022,Wednesday,Fish Fry,129,Cloudy,None,0,92
18-05-2022,Wednesday,Dal Tadka,140,Cloudy,None,0,92
18-05-2022,Wednesday,Chole Bhature,123,Cloudy,None,0,92
19-05-2022,Thursday,Chicken Biryani,75,Rainy,None,0,50
19-05-2022,Thursday,Paneer Butter Masala,56,Rainy,None,0,50
19-05-2022,Thursday,Veg Fried Rice,56,Rainy,None,0,50
19-05-2022,Thursday,Mutton Curry,38,Rainy,None,0,50
19-05-2022,Thursday,Dosa,66,Rainy,None,0,50
19-05-2022,Thursday,Idli,16,Rainy,None,0,50
19-05-2022,Thursday,Paratha,61,Rainy,None,0,50
19-05-2022,Thursday,Fish Fry,83,Rainy,None,0,50
19-05-2022,Thursday,Dal Tadka,44,Rainy,None,0,50
19-05-2022,Thursday,Chole Bhature,41,Rainy,None,0,50
20-05-2022,Friday,Chicken Biryani,75,Rainy,None,0,81
20-05-2022,Friday,Paneer Butter Masala,102,Rainy,None,0,81
20-05-2022,Friday,Veg Fried Rice,57,Rainy,None,0,81
20-05-2022,Friday,Mutton Curry,105,Rainy,None,0,81
20-05-2022,Friday,Dosa,51,Rainy,None,0,81
20-05-2022,Friday,Idli,119,Rainy,None,0,81
20-05-2022,Friday,Paratha,112,Rainy,None,0,81
20-05-2022,Friday,Fish Fry,84,Rainy,None,0,81
20-05-2022,Friday,Dal Tadka,92,Rainy,None,0,81
20-05-2022,Friday,Chole Bhature,76,Rainy,None,0,81
21-05-2022,Saturday,Chicken Biryani,101,Rainy,Festival,1,60
21-05-2022,Saturday,Paneer Butter Masala,117,Rainy,Festival,1,60
21-05-2022,Saturday,Veg Fried Rice,88,Rainy,Festival,1,60
21-05-2022,Saturday,Mutton Curry,71,Rainy,Festival,1,60
21-05-2022,Saturday,Dosa,70,Rainy,Festival,1,60
21-05-2022,Saturday,Idli,71,Rainy,Festival,1,60
21-05-2022,Saturday,Paratha,58,Rainy,Festival,1,60
21-05-2022,Saturday,Fish Fry,122,Rainy,Festival,1,60
21-05-2022,Saturday,Dal Tadka,131,Rainy,Festival,1,60
21-05-2022,Saturday,Chole Bhature,73,Rainy,Festival,1,60
22-05-2022,Sunday,Chicken Biryani,121,Stormy,Conference,1,86
22-05-2022,Sunday,Paneer Butter Masala,158,Stormy,Conference,1,86
22-05-2022,Sunday,Veg Fried Rice,175,Stormy,Conference,1,86
22-05-2022,Sunday,Mutton Curry,120,Stormy,Conference,1,86
22-05-2022,Sunday,Dosa,177,Stormy,Conference,1,86
22-05-2022,Sunday,Idli,71,Stormy,Conference,1,86
22-05-2022,Sunday,Paratha,143,Stormy,Conference,1,86
22-05-2022,Sunday,Fish Fry,109,Stormy,Conference,1,86
22-05-2022,Sunday,Dal Tadka,173,Stormy,Conference,1,86
22-05-2022,Sunday,Chole Bhature,184,Stormy,Conference,1,86
23-05-2022,Monday,Chicken Biryani,166,Rainy,None,0,100
23-05-2022,Monday,Paneer Butter Masala,124,Rainy,None,0,100
23-05-2022,Monday,Veg Fried Rice,176,Rainy,None,0,100
23-05-2022,Monday,Mutton Curry,97,Rainy,None,0,100
23-05-2022,Monday,Dosa,124,Rainy,None,0,100
23-05-2022,Monday,Idli,109,Rainy,None,0,100
23-05-2022,Monday,Paratha,130,Rainy,None,0,100
23-05-2022,Monday,Fish Fry,133,Rainy,None,0,100
23-05-2022,Monday,Dal Tadka,136,Rainy,None,0,100
23-05-2022,Monday,Chole Bhature,115,Rainy,None,0,100
24-05-2022,Tuesday,Chicken Biryani,124,Cloudy,None,0,86
24-05-2022,Tuesday,Paneer Butter Masala,122,Cloudy,None,0,86
24-05-2022,Tuesday,Veg Fried Rice,78,Cloudy,None,0,86
24-05-2022,Tuesday,Mutton Curry,95,Cloudy,None,0,86
24-05-2022,Tuesday,Dosa,103,Cloudy,None,0,86
24-05-2022,Tuesday,Idli,59,Cloudy,None,0,86
24-05-2022,Tuesday,Paratha,63,Cloudy,None,0,86
24-05-2022,Tuesday,Fish Fry,78,Cloudy,None,0,86
24-05-2022,Tuesday,Dal Tadka,114,Cloudy,None,0,86
24-05-2022,Tuesday,Chole Bhature,79,Cloudy,None,0,86
25-05-2022,Wednesday,Chicken Biryani,103,Rainy,Conference,0,89
25-05-2022,Wednesday,Paneer Butter Masala,99,Rainy,Conference,0,89
25-05-2022,Wednesday,Veg Fried Rice,102,Rainy,Conference,0,89
25-05-2022,Wednesday,Mutton Curry,98,Rainy,Conference,0,89
25-05-2022,Wednesday,Dosa,134,Rainy,Conference,0,89
25-05-2022,Wednesday,Idli,123,Rainy,Conference,0,89
25-05-2022,Wednesday,Paratha,91,Rainy,Conference,0,89
25-05-2022,Wednesday,Fish Fry,58,Rainy,Conference,0,89
25-05-2022,Wednesday,Dal Tadka,90,Rainy,Conference,0,89
25-05-2022,Wednesday,Chole Bhature,72,Rainy,Conference,0,89
26-05-2022,Thursday,Chicken Biryani,129,Stormy,None,0,96
26-05-2022,Thursday,Paneer Butter Masala,131,Stormy,None,0,96
26-05-2022,Thursday,Veg Fried Rice,128,Stormy,None,0,96
26-05-2022,Thursday,Mutton Curry,124,Stormy,None,0,96
26-05-2022,Thursday,Dosa,135,Stormy,None,0,96
26-05-2022,Thursday,Idli,102,Stormy,None,0,96
26-05-2022,Thursday,Paratha,129,Stormy,None,0,96
26-05-2022,Thursday,Fish Fry,58,Stormy,None,0,96
26-05-2022,Thursday,Dal Tadka,96,Stormy,None,0,96
26-05-2022,Thursday,Chole Bhature,49,Stormy,None,0,96
27-05-2022,Friday,Chicken Biryani,127,Cloudy,None,1,75
27-05-2022,Friday,Paneer Butter Masala,107,Cloudy,None,1,75
27-05-2022,Friday,Veg Fried Rice,65,Cloudy,None,1,75
27-05-2022,Friday,Mutton Curry,98,Cloudy,None,1,75
27-05-2022,Friday,Dosa,123,Cloudy,None,1,75
27-05-2022,Friday,Idli,107,Cloudy,None,1,75
27-05-2022,Friday,Paratha,78,Cloudy,None,1,75
27-05-2022,Friday,Fish Fry,48,Cloudy,None,1,75
27-05-2022,Friday,Dal Tadka,47,Cloudy,None,1,75
27-05-2022,Friday,Chole Bhature,53,Cloudy,None,1,75
28-05-2022,Saturday,Chicken Biryani,106,Cloudy,None,1,72
28-05-2022,Saturday,Paneer Butter Masala,71,Cloudy,None,1,72
28-05-2022,Saturday,Veg Fried Rice,98,Cloudy,None,1,72
28-05-2022,Saturday,Mutton Curry,80,Cloudy,None,1,72
28-05-2022,Saturday,Dosa,80,Cloudy,None,1,72
28-05-2022,Saturday,Idli,142,Cloudy,None,1,72
28-05-2022,Saturday,Paratha,36,Cloudy,None,1,72
28-05-2022,Saturday,Fish Fry,48,Cloudy,None,1,72
28-05-2022,Saturday,Dal Tadka,52,Cloudy,None,1,72
28-05-2022,Saturday,Chole Bhature,115,Cloudy,None,1,72
29-05-2022,Sunday,Chicken Biryani,103,Sunny,None,1,68
29-05-2022,Sunday,Paneer Butter Masala,103,Sunny,None,1,68
29-05-2022,Sunday,Veg Fried Rice,107,Sunny,None,1,68
29-05-2022,Sunday,Mutton Curry,38,Sunny,None,1,68
29-05-2022,Sunday,Dosa,35,Sunny,None,1,68
29-05-2022,Sunday,Idli,37,Sunny,None,1,68
29-05-2022,Sunday,Paratha,17,Sunny,None,1,68
29-05-2022,Sunday,Fish Fry,63,Sunny,None,1,68
29-05-2022,Sunday,Dal Tadka,53,Sunny,None,1,68
29-05-2022,Sunday,Chole Bhature,99,Sunny,None,1,68
30-05-2022,Monday,Chicken Biryani,63,Rainy,Conference,0,74
30-05-2022,Monday,Paneer Butter Masala,155,Rainy,Conference,0,74
30-05-2022,Monday,Veg Fried Rice,147,Rainy,Conference,0,74
30-05-2022,Monday,Mutton Curry,121,Rainy,Conference,0,74
30-05-2022,Monday,Dosa,129,Rainy,Conference,0,74
30-05-2022,Monday,Idli,84,Rainy,Conference,0,74
30-05-2022,Monday,Paratha,101,Rainy,Conference,0,74
30-05-2022,Monday,Fish Fry,58,Rainy,Conference,0,74
30-05-2022,Monday,Dal Tadka,80,Rainy,Conference,0,74
30-05-2022,Monday,Chole Bhature,90,Rainy,Conference,0,74
31-05-2022,Tuesday,Chicken Biryani,114,Sunny,Wedding,0,73
31-05-2022,Tuesday,Paneer Butter Masala,56,Sunny,Wedding,0,73
31-05-2022,Tuesday,Veg Fried Rice,56,Sunny,Wedding,0,73
31-05-2022,Tuesday,Mutton Curry,44,Sunny,Wedding,0,73
31-05-2022,Tuesday,Dosa,121,Sunny,Wedding,0,73
31-05-2022,Tuesday,Idli,98,Sunny,Wedding,0,73
31-05-2022,Tuesday,Paratha,97,Sunny,Wedding,0,73
31-05-2022,Tuesday,Fish Fry,68,Sunny,Wedding,0,73
31-05-2022,Tuesday,Dal Tadka,98,Sunny,Wedding,0,73
31-05-2022,Tuesday,Chole Bhature,96,Sunny,Wedding,0,73
01-06-2022,Wednesday,Chicken Biryani,70,Sunny,None,0,64
01-06-2022,Wednesday,Paneer Butter Masala,43,Sunny,None,0,64
01-06-2022,Wednesday,Veg Fried Rice,48,Sunny,None,0,64
01-06-2022,Wednesday,Mutton Curry,80,Sunny,None,0,64
01-06-2022,Wednesday,Dosa,66,Sunny,None,0,64
01-06-2022,Wednesday,Idli,55,Sunny,None,0,64
01-06-2022,Wednesday,Paratha,86,Sunny,None,0,64
01-06-2022,Wednesday,Fish Fry,49,Sunny,None,0,64
01-06-2022,Wednesday,Dal Tadka,48,Sunny,None,0,64
01-06-2022,Wednesday,Chole Bhature,40,Sunny,None,0,64
02-06-2022,Thursday,Chicken Biryani,76,Stormy,None,0,64
02-06-2022,Thursday,Paneer Butter Masala,59,Stormy,None,0,64
02-06-2022,Thursday,Veg Fried Rice,81,Stormy,None,0,64
02-06-2022,Thursday,Mutton Curry,51,Stormy,None,0,64
02-06-2022,Thursday,Dosa,72,Stormy,None,0,64
02-06-2022,Thursday,Idli,94,Stormy,None,0,64
02-06-2022,Thursday,Paratha,51,Stormy,None,0,64
02-06-2022,Thursday,Fish Fry,61,Stormy,None,0,64
02-06-2022,Thursday,Dal Tadka,58,Stormy,None,0,64
02-06-2022,Thursday,Chole Bhature,83,Stormy,None,0,64
03-06-2022,Friday,Chicken Biryani,111,Stormy,Conference,0,87
03-06-2022,Friday,Paneer Butter Masala,136,Stormy,Conference,0,87
03-06-2022,Friday,Veg Fried Rice,155,Stormy,Conference,0,87
03-06-2022,Friday,Mutton Curry,52,Stormy,Conference,0,87
03-06-2022,Friday,Dosa,102,Stormy,Conference,0,87
03-06-2022,Friday,Idli,99,Stormy,Conference,0,87
03-06-2022,Friday,Paratha,86,Stormy,Conference,0,87
03-06-2022,Friday,Fish Fry,108,Stormy,Conference,0,87
03-06-2022,Friday,Dal Tadka,159,Stormy,Conference,0,87
03-06-2022,Friday,Chole Bhature,77,Stormy,Conference,0,87
04-06-2022,Saturday,Chicken Biryani,69,Sunny,None,1,71
04-06-2022,Saturday,Paneer Butter Masala,23,Sunny,None,1,71
04-06-2022,Saturday,Veg Fried Rice,49,Sunny,None,1,71
04-06-2022,Saturday,Mutton Curry,62,Sunny,None,1,71
04-06-2022,Saturday,Dosa,100,Sunny,None,1,71
04-06-2022,Saturday,Idli,80,Sunny,None,1,71
04-06-2022,Saturday,Paratha,82,Sunny,None,1,71
04-06-2022,Saturday,Fish Fry,59,Sunny,None,1,71
04-06-2022,Saturday,Dal Tadka,104,Sunny,None,1,71
04-06-2022,Saturday,Chole Bhature,95,Sunny,None,1,71
05-06-2022,Sunday,Chicken Biryani,187,Sunny,Wedding,1,96
05-06-2022,Sunday,Paneer Butter Masala,105,Sunny,Wedding,1,96
05-06-2022,Sunday,Veg Fried Rice,210,Sunny,Wedding,1,96
05-06-2022,Sunday,Mutton Curry,183,Sunny,Wedding,1,96
05-06-2022,Sunday,Dosa,109,Sunny,Wedding,1,96
05-06-2022,Sunday,Idli,198,Sunny,Wedding,1,96
05-06-2022,Sunday,Paratha,188,Sunny,Wedding,1,96
05-06-2022,Sunday,Fish Fry,112,Sunny,Wedding,1,96
05-06-2022,Sunday,Dal Tadka,91,Sunny,Wedding,1,96
05-06-2022,Sunday,Chole Bhature,120,Sunny,Wedding,1,96
06-06-2022,Monday,Chicken Biryani,60,Rainy,Wedding,0,81
06-06-2022,Monday,Paneer Butter Masala,97,Rainy,Wedding,0,81
06-06-2022,Monday,Veg Fried Rice,158,Rainy,Wedding,0,81
06-06-2022,Monday,Mutton Curry,116,Rainy,Wedding,0,81
06-06-2022,Monday,Dosa,63,Rainy,Wedding,0,81
06-06-2022,Monday,Idli,74,Rainy,Wedding,0,81
06-06-2022,Monday,Paratha,110,Rainy,Wedding,0,81
06-06-2022,Monday,Fish Fry,136,Rainy,Wedding,0,81
06-06-2022,Monday,Dal Tadka,102,Rainy,Wedding,0,81
06-06-2022,Monday,Chole Bhature,105,Rainy,Wedding,0,81
07-06-2022,Tuesday,Chicken Biryani,115,Stormy,Music Night,0,100
07-06-2022,Tuesday,Paneer Butter Masala,145,Stormy,Music Night,0,100
07-06-2022,Tuesday,Veg Fried Rice,180,Stormy,Music Night,0,100
07-06-2022,Tuesday,Mutton Curry,158,Stormy,Music Night,0,100
07-06-2022,Tuesday,Dosa,102,Stormy,Music Night,0,100
07-06-2022,Tuesday,Idli,155,Stormy,Music Night,0,100
07-06-2022,Tuesday,Paratha,160,Stormy,Music Night,0,100
07-06-2022,Tuesday,Fish Fry,140,Stormy,Music Night,0,100
07-06-2022,Tuesday,Dal Tadka,198,Stormy,Music Night,0,100
07-06-2022,Tuesday,Chole Bhature,145,Stormy,Music Night,0,100
08-06-2022,Wednesday,Chicken Biryani,55,Sunny,None,0,69
08-06-2022,Wednesday,Paneer Butter Masala,74,Sunny,None,0,69
08-06-2022,Wednesday,Veg Fried Rice,105,Sunny,None,0,69
08-06-2022,Wednesday,Mutton Curry,73,Sunny,None,0,69
08-06-2022,Wednesday,Dosa,50,Sunny,None,0,69
08-06-2022,Wednesday,Idli,99,Sunny,None,0,69
08-06-2022,Wednesday,Paratha,45,Sunny,None,0,69
08-06-2022,Wednesday,Fish Fry,81,Sunny,None,0,69
08-06-2022,Wednesday,Dal Tadka,76,Sunny,None,0,69
08-06-2022,Wednesday,Chole Bhature,70,Sunny,None,0,69
09-06-2022,Thursday,Chicken Biryani,29,Stormy,None,0,62
09-06-2022,Thursday,Paneer Butter Masala,44,Stormy,None,0,62
09-06-2022,Thursday,Veg Fried Rice,31,Stormy,None,0,62
09-06-2022,Thursday,Mutton Curry,66,Stormy,None,0,62
09-06-2022,Thursday,Dosa,27,Stormy,None,0,62
09-06-2022,Thursday,Idli,75,Stormy,None,0,62
09-06-2022,Thursday,Paratha,75,Stormy,None,0,62
09-06-2022,Thursday,Fish Fry,39,Stormy,None,0,62
09-06-2022,Thursday,Dal Tadka,62,Stormy,None,0,62
09-06-2022,Thursday,Chole Bhature,74,Stormy,None,0,62
10-06-2022,Friday,Chicken Biryani,79,Rainy,Music Night,0,67
10-06-2022,Friday,Paneer Butter Masala,100,Rainy,Music Night,0,67
10-06-2022,Friday,Veg Fried Rice,142,Rainy,Music Night,0,67
10-06-2022,Friday,Mutton Curry,59,Rainy,Music Night,0,67
10-06-2022,Friday,Dosa,128,Rainy,Music Night,0,67
10-06-2022,Friday,Idli,134,Rainy,Music Night,0,67
10-06-2022,Friday,Paratha,95,Rainy,Music Night,0,67
10-06-2022,Friday,Fish Fry,38,Rainy,Music Night,0,67
10-06-2022,Friday,Dal Tadka,113,Rainy,Music Night,0,67
10-06-2022,Friday,Chole Bhature,48,Rainy,Music Night,0,67
11-06-2022,Saturday,Chicken Biryani,66,Rainy,Conference,1,62
11-06-2022,Saturday,Paneer Butter Masala,59,Rainy,Conference,1,62
11-06-2022,Saturday,Veg Fried Rice,76,Rainy,Conference,1,62
11-06-2022,Saturday,Mutton Curry,61,Rainy,Conference,1,62
11-06-2022,Saturday,Dosa,105,Rainy,Conference,1,62
11-06-2022,Saturday,Idli,142,Rainy,Conference,1,62
11-06-2022,Saturday,Paratha,63,Rainy,Conference,1,62
11-06-2022,Saturday,Fish Fry,114,Rainy,Conference,1,62
11-06-2022,Saturday,Dal Tadka,89,Rainy,Conference,1,62
11-06-2022,Saturday,Chole Bhature,81,Rainy,Conference,1,62
12-06-2022,Sunday,Chicken Biryani,28,Rainy,None,1,61
12-06-2022,Sunday,Paneer Butter Masala,61,Rainy,None,1,61
12-06-2022,Sunday,Veg Fried Rice,75,Rainy,None,1,61
12-06-2022,Sunday,Mutton Curry,58,Rainy,None,1,61
12-06-2022,Sunday,Dosa,99,Rainy,None,1,61
12-06-2022,Sunday,Idli,62,Rainy,None,1,61
12-06-2022,Sunday,Paratha,67,Rainy,None,1,61
12-06-2022,Sunday,Fish Fry,83,Rainy,None,1,61
12-06-2022,Sunday,Dal Tadka,85,Rainy,None,1,61
12-06-2022,Sunday,Chole Bhature,35,Rainy,None,1,61
13-06-2022,Monday,Chicken Biryani,139,Stormy,Festival,0,95
13-06-2022,Monday,Paneer Butter Masala,61,Stormy,Festival,0,95
13-06-2022,Monday,Veg Fried Rice,181,Stormy,Festival,0,95
13-06-2022,Monday,Mutton Curry,103,Stormy,Festival,0,95
13-06-2022,Monday,Dosa,122,Stormy,Festival,0,95
13-06-2022,Monday,Idli,129,Stormy,Festival,0,95
13-06-2022,Monday,Paratha,56,Stormy,Festival,0,95
13-06-2022,Monday,Fish Fry,66,Stormy,Festival,0,95
13-06-2022,Monday,Dal Tadka,168,Stormy,Festival,0,95
13-06-2022,Monday,Chole Bhature,124,Stormy,Festival,0,95
14-06-2022,Tuesday,Chicken Biryani,88,Stormy,None,1,77
14-06-2022,Tuesday,Paneer Butter Masala,89,Stormy,None,1,77
14-06-2022,Tuesday,Veg Fried Rice,123,Stormy,None,1,77
14-06-2022,Tuesday,Mutton Curry,121,Stormy,None,1,77
14-06-2022,Tuesday,Dosa,82,Stormy,None,1,77
14-06-2022,Tuesday,Idli,104,Stormy,None,1,77
14-06-2022,Tuesday,Paratha,88,Stormy,None,1,77
14-06-2022,Tuesday,Fish Fry,52,Stormy,None,1,77
14-06-2022,Tuesday,Dal Tadka,70,Stormy,None,1,77
14-06-2022,Tuesday,Chole Bhature,31,Stormy,None,1,77
15-06-2022,Wednesday,Chicken Biryani,61,Sunny,Festival,0,100
15-06-2022,Wednesday,Paneer Butter Masala,167,Sunny,Festival,0,100
15-06-2022,Wednesday,Veg Fried Rice,99,Sunny,Festival,0,100
15-06-2022,Wednesday,Mutton Curry,117,Sunny,Festival,0,100
15-06-2022,Wednesday,Dosa,162,Sunny,Festival,0,100
15-06-2022,Wednesday,Idli,90,Sunny,Festival,0,100
15-06-2022,Wednesday,Paratha,162,Sunny,Festival,0,100
15-06-2022,Wednesday,Fish Fry,79,Sunny,Festival,0,100
15-06-2022,Wednesday,Dal Tadka,125,Sunny,Festival,0,100
15-06-2022,Wednesday,Chole Bhature,49,Sunny,Festival,0,100
16-06-2022,Thursday,Chicken Biryani,92,Stormy,None,0,72
16-06-2022,Thursday,Paneer Butter Masala,52,Stormy,None,0,72
16-06-2022,Thursday,Veg Fried Rice,83,Stormy,None,0,72
16-06-2022,Thursday,Mutton Curry,53,Stormy,None,0,72
16-06-2022,Thursday,Dosa,49,Stormy,None,0,72
16-06-2022,Thursday,Idli,71,Stormy,None,0,72
16-06-2022,Thursday,Paratha,66,Stormy,None,0,72
16-06-2022,Thursday,Fish Fry,95,Stormy,None,0,72
16-06-2022,Thursday,Dal Tadka,103,Stormy,None,0,72
16-06-2022,Thursday,Chole Bhature,34,Stormy,None,0,72
17-06-2022,Friday,Chicken Biryani,67,Sunny,Conference,0,70
17-06-2022,Friday,Paneer Butter Masala,109,Sunny,Conference,0,70
17-06-2022,Friday,Veg Fried Rice,75,Sunny,Conference,0,70
17-06-2022,Friday,Mutton Curry,97,Sunny,Conference,0,70
17-06-2022,Friday,Dosa,63,Sunny,Conference,0,70
17-06-2022,Friday,Idli,125,Sunny,Conference,0,70
17-06-2022,Friday,Paratha,110,Sunny,Conference,0,70
17-06-2022,Friday,Fish Fry,86,Sunny,Conference,0,70
17-06-2022,Friday,Dal Tadka,31,Sunny,Conference,0,70
17-06-2022,Friday,Chole Bhature,83,Sunny,Conference,0,70
18-06-2022,Saturday,Chicken Biryani,89,Rainy,Wedding,1,59
18-06-2022,Saturday,Paneer Butter Masala,125,Rainy,Wedding,1,59
18-06-2022,Saturday,Veg Fried Rice,61,Rainy,Wedding,1,59
18-06-2022,Saturday,Mutton Curry,111,Rainy,Wedding,1,59
18-06-2022,Saturday,Dosa,78,Rainy,Wedding,1,59
18-06-2022,Saturday,Idli,82,Rainy,Wedding,1,59
18-06-2022,Saturday,Paratha,97,Rainy,Wedding,1,59
18-06-2022,Saturday,Fish Fry,63,Rainy,Wedding,1,59
18-06-2022,Saturday,Dal Tadka,68,Rainy,Wedding,1,59
18-06-2022,Saturday,Chole Bhature,84,Rainy,Wedding,1,59
19-06-2022,Sunday,Chicken Biryani,70,Stormy,Festival,1,76
19-06-2022,Sunday,Paneer Butter Masala,107,Stormy,Festival,1,76
19-06-2022,Sunday,Veg Fried Rice,59,Stormy,Festival,1,76
19-06-2022,Sunday,Mutton Curry,131,Stormy,Festival,1,76
19-06-2022,Sunday,Dosa,108,Stormy,Festival,1,76
19-06-2022,Sunday,Idli,144,Stormy,Festival,1,76
